id,name,name_en,description,description_en,full_video_url,full_video_image_url,introduction,introduction_en,slug,slug_en,attribute_name,attribute_value
26,"Tirage élastique","Band Pull-Aparts","<p>Debout, tenez l'élastique devant vous à hauteur de poitrine.</p><p>Écartez les bras sur les côtés en <strong>serrant</strong> les omoplates, puis revenez <em>contrôlé</em>.</p>","<p>Stand holding band in front at chest height.</p><p>Pull arms apart to sides while <strong>squeezing</strong> shoulder blades, then return with <em>control</em>.</p>",https://www.youtube.com/watch?v=O4Y4rVeI4Ao,https://img.youtube.com/vi/O4Y4rVeI4Ao/maxresdefault.jpg,"Renforcement du dos avec élastique.","Back strengthening with resistance band.","tirage-elastique","band-pull-aparts",TYPE,STRENGTH
26,"Tirage élastique","Band Pull-Aparts","<p>Debout, tenez l'élastique devant vous à hauteur de poitrine.</p><p>Écartez les bras sur les côtés en <strong>serrant</strong> les omoplates, puis revenez <em>contrôlé</em>.</p>","<p>Stand holding band in front at chest height.</p><p>Pull arms apart to sides while <strong>squeezing</strong> shoulder blades, then return with <em>control</em>.</p>",https://www.youtube.com/watch?v=O4Y4rVeI4Ao,https://img.youtube.com/vi/O4Y4rVeI4Ao/maxresdefault.jpg,"Renforcement du dos avec élastique.","Back strengthening with resistance band.","tirage-elastique","band-pull-aparts",PRIMARY_MUSCLE,BACK
26,"Tirage élastique","Band Pull-Aparts","<p>Debout, tenez l'élastique devant vous à hauteur de poitrine.</p><p>Écartez les bras sur les côtés en <strong>serrant</strong> les omoplates, puis revenez <em>contrôlé</em>.</p>","<p>Stand holding band in front at chest height.</p><p>Pull arms apart to sides while <strong>squeezing</strong> shoulder blades, then return with <em>control</em>.</p>",https://www.youtube.com/watch?v=O4Y4rVeI4Ao,https://img.youtube.com/vi/O4Y4rVeI4Ao/maxresdefault.jpg,"Renforcement du dos avec élastique.","Back strengthening with resistance band.","tirage-elastique","band-pull-aparts",SECONDARY_MUSCLE,SHOULDERS
26,"Tirage élastique","Band Pull-Aparts","<p>Debout, tenez l'élastique devant vous à hauteur de poitrine.</p><p>Écartez les bras sur les côtés en <strong>serrant</strong> les omoplates, puis revenez <em>contrôlé</em>.</p>","<p>Stand holding band in front at chest height.</p><p>Pull arms apart to sides while <strong>squeezing</strong> shoulder blades, then return with <em>control</em>.</p>",https://www.youtube.com/watch?v=O4Y4rVeI4Ao,https://img.youtube.com/vi/O4Y4rVeI4Ao/maxresdefault.jpg,"Renforcement du dos avec élastique.","Back strengthening with resistance band.","tirage-elastique","band-pull-aparts",EQUIPMENT,RESISTANCE_BAND
26,"Tirage élastique","Band Pull-Aparts","<p>Debout, tenez l'élastique devant vous à hauteur de poitrine.</p><p>Écartez les bras sur les côtés en <strong>serrant</strong> les omoplates, puis revenez <em>contrôlé</em>.</p>","<p>Stand holding band in front at chest height.</p><p>Pull arms apart to sides while <strong>squeezing</strong> shoulder blades, then return with <em>control</em>.</p>",https://www.youtube.com/watch?v=O4Y4rVeI4Ao,https://img.youtube.com/vi/O4Y4rVeI4Ao/maxresdefault.jpg,"Renforcement du dos avec élastique.","Back strengthening with resistance band.","tirage-elastique","band-pull-aparts",MECHANICS_TYPE,ISOLATION
27,"Turkish Get-Up","Turkish Get-Up","<p>Allongé au sol, tenez une kettlebell au-dessus d'un bras.</p><p>Levez-vous <strong>étape par étape</strong> en gardant la kettlebell stable au-dessus, puis redescendez <em>contrôlé</em>.</p>","<p>Lying on ground, hold kettlebell overhead in one arm.</p><p>Stand up <strong>step by step</strong> keeping kettlebell stable overhead, then descend with <em>control</em>.</p>",https://www.youtube.com/watch?v=0bWRPC99VAs,https://img.youtube.com/vi/0bWRPC99VAs/maxresdefault.jpg,"Mouvement complexe de stabilité totale.","Complex total body stability movement.","turkish-get-up","turkish-get-up",TYPE,STRENGTH
27,"Turkish Get-Up","Turkish Get-Up","<p>Allongé au sol, tenez une kettlebell au-dessus d'un bras.</p><p>Levez-vous <strong>étape par étape</strong> en gardant la kettlebell stable au-dessus, puis redescendez <em>contrôlé</em>.</p>","<p>Lying on ground, hold kettlebell overhead in one arm.</p><p>Stand up <strong>step by step</strong> keeping kettlebell stable overhead, then descend with <em>control</em>.</p>",https://www.youtube.com/watch?v=0bWRPC99VAs,https://img.youtube.com/vi/0bWRPC99VAs/maxresdefault.jpg,"Mouvement complexe de stabilité totale.","Complex total body stability movement.","turkish-get-up","turkish-get-up",PRIMARY_MUSCLE,CORE
27,"Turkish Get-Up","Turkish Get-Up","<p>Allongé au sol, tenez une kettlebell au-dessus d'un bras.</p><p>Levez-vous <strong>étape par étape</strong> en gardant la kettlebell stable au-dessus, puis redescendez <em>contrôlé</em>.</p>","<p>Lying on ground, hold kettlebell overhead in one arm.</p><p>Stand up <strong>step by step</strong> keeping kettlebell stable overhead, then descend with <em>control</em>.</p>",https://www.youtube.com/watch?v=0bWRPC99VAs,https://img.youtube.com/vi/0bWRPC99VAs/maxresdefault.jpg,"Mouvement complexe de stabilité totale.","Complex total body stability movement.","turkish-get-up","turkish-get-up",SECONDARY_MUSCLE,SHOULDERS
27,"Turkish Get-Up","Turkish Get-Up","<p>Allongé au sol, tenez une kettlebell au-dessus d'un bras.</p><p>Levez-vous <strong>étape par étape</strong> en gardant la kettlebell stable au-dessus, puis redescendez <em>contrôlé</em>.</p>","<p>Lying on ground, hold kettlebell overhead in one arm.</p><p>Stand up <strong>step by step</strong> keeping kettlebell stable overhead, then descend with <em>control</em>.</p>",https://www.youtube.com/watch?v=0bWRPC99VAs,https://img.youtube.com/vi/0bWRPC99VAs/maxresdefault.jpg,"Mouvement complexe de stabilité totale.","Complex total body stability movement.","turkish-get-up","turkish-get-up",EQUIPMENT,KETTLEBELL
27,"Turkish Get-Up","Turkish Get-Up","<p>Allongé au sol, tenez une kettlebell au-dessus d'un bras.</p><p>Levez-vous <strong>étape par étape</strong> en gardant la kettlebell stable au-dessus, puis redescendez <em>contrôlé</em>.</p>","<p>Lying on ground, hold kettlebell overhead in one arm.</p><p>Stand up <strong>step by step</strong> keeping kettlebell stable overhead, then descend with <em>control</em>.</p>",https://www.youtube.com/watch?v=0bWRPC99VAs,https://img.youtube.com/vi/0bWRPC99VAs/maxresdefault.jpg,"Mouvement complexe de stabilité totale.","Complex total body stability movement.","turkish-get-up","turkish-get-up",MECHANICS_TYPE,COMPOUND
28,"Lancer de médecine ball","Medicine Ball Throws","<p>Debout face à un mur, tenez le médecine ball devant la poitrine.</p><p>Lancez la balle <strong>explosément</strong> contre le mur en engageant le <em>tronc</em>, attrapez au rebond.</p>","<p>Stand facing wall, hold medicine ball at chest.</p><p>Throw ball <strong>explosively</strong> against wall engaging <em>core</em>, catch on rebound.</p>",https://www.youtube.com/watch?v=rAk7CdM-wmk,https://img.youtube.com/vi/rAk7CdM-wmk/maxresdefault.jpg,"Exercice explosif pour la puissance.","Explosive exercise for power.","lancer-de-medecine-ball","medicine-ball-throws",TYPE,PLYOMETRICS
28,"Lancer de médecine ball","Medicine Ball Throws","<p>Debout face à un mur, tenez le médecine ball devant la poitrine.</p><p>Lancez la balle <strong>explosément</strong> contre le mur en engageant le <em>tronc</em>, attrapez au rebond.</p>","<p>Stand facing wall, hold medicine ball at chest.</p><p>Throw ball <strong>explosively</strong> against wall engaging <em>core</em>, catch on rebound.</p>",https://www.youtube.com/watch?v=rAk7CdM-wmk,https://img.youtube.com/vi/rAk7CdM-wmk/maxresdefault.jpg,"Exercice explosif pour la puissance.","Explosive exercise for power.","lancer-de-medecine-ball","medicine-ball-throws",PRIMARY_MUSCLE,CORE
28,"Lancer de médecine ball","Medicine Ball Throws","<p>Debout face à un mur, tenez le médecine ball devant la poitrine.</p><p>Lancez la balle <strong>explosément</strong> contre le mur en engageant le <em>tronc</em>, attrapez au rebond.</p>","<p>Stand facing wall, hold medicine ball at chest.</p><p>Throw ball <strong>explosively</strong> against wall engaging <em>core</em>, catch on rebound.</p>",https://www.youtube.com/watch?v=rAk7CdM-wmk,https://img.youtube.com/vi/rAk7CdM-wmk/maxresdefault.jpg,"Exercice explosif pour la puissance.","Explosive exercise for power.","lancer-de-medecine-ball","medicine-ball-throws",SECONDARY_MUSCLE,CHEST
28,"Lancer de médecine ball","Medicine Ball Throws","<p>Debout face à un mur, tenez le médecine ball devant la poitrine.</p><p>Lancez la balle <strong>explosément</strong> contre le mur en engageant le <em>tronc</em>, attrapez au rebond.</p>","<p>Stand facing wall, hold medicine ball at chest.</p><p>Throw ball <strong>explosively</strong> against wall engaging <em>core</em>, catch on rebound.</p>",https://www.youtube.com/watch?v=rAk7CdM-wmk,https://img.youtube.com/vi/rAk7CdM-wmk/maxresdefault.jpg,"Exercice explosif pour la puissance.","Explosive exercise for power.","lancer-de-medecine-ball","medicine-ball-throws",EQUIPMENT,MEDICINE_BALL
28,"Lancer de médecine ball","Medicine Ball Throws","<p>Debout face à un mur, tenez le médecine ball devant la poitrine.</p><p>Lancez la balle <strong>explosément</strong> contre le mur en engageant le <em>tronc</em>, attrapez au rebond.</p>","<p>Stand facing wall, hold medicine ball at chest.</p><p>Throw ball <strong>explosively</strong> against wall engaging <em>core</em>, catch on rebound.</p>",https://www.youtube.com/watch?v=rAk7CdM-wmk,https://img.youtube.com/vi/rAk7CdM-wmk/maxresdefault.jpg,"Exercice explosif pour la puissance.","Explosive exercise for power.","lancer-de-medecine-ball","medicine-ball-throws",MECHANICS_TYPE,COMPOUND
29,"Fentes avant","Walking Lunges","<p>Debout, faites un grand pas en avant avec une jambe.</p><p>Descendez jusqu'à ce que les deux genoux forment un angle de <strong>90°</strong>, puis alternez <em>jambe après jambe</em>.</p>","<p>Stand, take large step forward with one leg.</p><p>Lower until both knees form <strong>90°</strong> angle, then alternate <em>leg after leg</em>.</p>",https://www.youtube.com/watch?v=D7KaRcUTQeE,https://img.youtube.com/vi/D7KaRcUTQeE/maxresdefault.jpg,"Exercice unilatéral pour les jambes.","Unilateral leg exercise.","fentes-avant","walking-lunges",TYPE,STRENGTH
29,"Fentes avant","Walking Lunges","<p>Debout, faites un grand pas en avant avec une jambe.</p><p>Descendez jusqu'à ce que les deux genoux forment un angle de <strong>90°</strong>, puis alternez <em>jambe après jambe</em>.</p>","<p>Stand, take large step forward with one leg.</p><p>Lower until both knees form <strong>90°</strong> angle, then alternate <em>leg after leg</em>.</p>",https://www.youtube.com/watch?v=D7KaRcUTQeE,https://img.youtube.com/vi/D7KaRcUTQeE/maxresdefault.jpg,"Exercice unilatéral pour les jambes.","Unilateral leg exercise.","fentes-avant","walking-lunges",PRIMARY_MUSCLE,QUADRICEPS
29,"Fentes avant","Walking Lunges","<p>Debout, faites un grand pas en avant avec une jambe.</p><p>Descendez jusqu'à ce que les deux genoux forment un angle de <strong>90°</strong>, puis alternez <em>jambe après jambe</em>.</p>","<p>Stand, take large step forward with one leg.</p><p>Lower until both knees form <strong>90°</strong> angle, then alternate <em>leg after leg</em>.</p>",https://www.youtube.com/watch?v=D7KaRcUTQeE,https://img.youtube.com/vi/D7KaRcUTQeE/maxresdefault.jpg,"Exercice unilatéral pour les jambes.","Unilateral leg exercise.","fentes-avant","walking-lunges",SECONDARY_MUSCLE,GLUTES
29,"Fentes avant","Walking Lunges","<p>Debout, faites un grand pas en avant avec une jambe.</p><p>Descendez jusqu'à ce que les deux genoux forment un angle de <strong>90°</strong>, puis alternez <em>jambe après jambe</em>.</p>","<p>Stand, take large step forward with one leg.</p><p>Lower until both knees form <strong>90°</strong> angle, then alternate <em>leg after leg</em>.</p>",https://www.youtube.com/watch?v=D7KaRcUTQeE,https://img.youtube.com/vi/D7KaRcUTQeE/maxresdefault.jpg,"Exercice unilatéral pour les jambes.","Unilateral leg exercise.","fentes-avant","walking-lunges",EQUIPMENT,BODYWEIGHT
29,"Fentes avant","Walking Lunges","<p>Debout, faites un grand pas en avant avec une jambe.</p><p>Descendez jusqu'à ce que les deux genoux forment un angle de <strong>90°</strong>, puis alternez <em>jambe après jambe</em>.</p>","<p>Stand, take large step forward with one leg.</p><p>Lower until both knees form <strong>90°</strong> angle, then alternate <em>leg after leg</em>.</p>",https://www.youtube.com/watch?v=D7KaRcUTQeE,https://img.youtube.com/vi/D7KaRcUTQeE/maxresdefault.jpg,"Exercice unilatéral pour les jambes.","Unilateral leg exercise.","fentes-avant","walking-lunges",MECHANICS_TYPE,COMPOUND
30,"Développé incliné machine","Incline Chest Press","<p>Assis sur la machine, réglez le dossier en position inclinée.</p><p>Poussez les poignées vers l'avant en contractant le <strong>haut des pectoraux</strong>, puis revenez <em>contrôlé</em>.</p>","<p>Sit on machine, adjust backrest to inclined position.</p><p>Push handles forward contracting <strong>upper chest</strong>, then return with <em>control</em>.</p>",https://www.youtube.com/watch?v=8iPEnn-ltC8,https://img.youtube.com/vi/8iPEnn-ltC8/maxresdefault.jpg,"Développement du haut des pectoraux.","Upper chest development.","developpe-incline-machine","incline-chest-press",TYPE,STRENGTH
30,"Développé incliné machine","Incline Chest Press","<p>Assis sur la machine, réglez le dossier en position inclinée.</p><p>Poussez les poignées vers l'avant en contractant le <strong>haut des pectoraux</strong>, puis revenez <em>contrôlé</em>.</p>","<p>Sit on machine, adjust backrest to inclined position.</p><p>Push handles forward contracting <strong>upper chest</strong>, then return with <em>control</em>.</p>",https://www.youtube.com/watch?v=8iPEnn-ltC8,https://img.youtube.com/vi/8iPEnn-ltC8/maxresdefault.jpg,"Développement du haut des pectoraux.","Upper chest development.","developpe-incline-machine","incline-chest-press",PRIMARY_MUSCLE,CHEST
30,"Développé incliné machine","Incline Chest Press","<p>Assis sur la machine, réglez le dossier en position inclinée.</p><p>Poussez les poignées vers l'avant en contractant le <strong>haut des pectoraux</strong>, puis revenez <em>contrôlé</em>.</p>","<p>Sit on machine, adjust backrest to inclined position.</p><p>Push handles forward contracting <strong>upper chest</strong>, then return with <em>control</em>.</p>",https://www.youtube.com/watch?v=8iPEnn-ltC8,https://img.youtube.com/vi/8iPEnn-ltC8/maxresdefault.jpg,"Développement du haut des pectoraux.","Upper chest development.","developpe-incline-machine","incline-chest-press",SECONDARY_MUSCLE,TRICEPS
30,"Développé incliné machine","Incline Chest Press","<p>Assis sur la machine, réglez le dossier en position inclinée.</p><p>Poussez les poignées vers l'avant en contractant le <strong>haut des pectoraux</strong>, puis revenez <em>contrôlé</em>.</p>","<p>Sit on machine, adjust backrest to inclined position.</p><p>Push handles forward contracting <strong>upper chest</strong>, then return with <em>control</em>.</p>",https://www.youtube.com/watch?v=8iPEnn-ltC8,https://img.youtube.com/vi/8iPEnn-ltC8/maxresdefault.jpg,"Développement du haut des pectoraux.","Upper chest development.","developpe-incline-machine","incline-chest-press",EQUIPMENT,MACHINE
